Player ID,Name,Pos,Team,Cost,team_Oi,opponent_Di,xGI,projected_GI,team_Di,opponent_Oi,xGc,projected_Gc,projected_net_goals,opponents
8,J.Timber,DEF,Arsenal,5.5,4.15,2.5,0.0,0.0,0.0,9.99,3.3,6.6,-6.6,"(H) Leeds United,(A) Liverpool,(H) Nott'ham Forest,(H) Manchester City,(A) Newcastle Utd"
178,Welbeck,FWD,Brighton,6.5,4.15,4.16,0.0,0.0,4.15,7.5,1.2,1.8,-1.8,"(A) Everton,(H) Manchester City,(A) Bournemouth,(H) Tottenham,(A) Chelsea"
526,Igor Jesus,FWD,Nott'ham Forest,6.0,12.5,5.0,0.0,0.0,4.15,3.33,0.0,0.0,0.0,"(A) Crystal Palace,(H) West Ham,(A) Arsenal,(A) Burnley,(H) Sunderland"
310,Barry,FWD,Everton,6.0,0.0,8.33,0.0,0.0,4.15,4.16,1.0,0.84,-0.84,"(H) Brighton,(A) Wolves,(H) Aston Villa,(A) Liverpool,(H) West Ham"
22,Merino,MID,Arsenal,6.0,4.15,2.5,0.0,0.0,0.0,9.99,2.45,4.9,-4.9,"(H) Leeds United,(A) Liverpool,(H) Nott'ham Forest,(H) Manchester City,(A) Newcastle Utd"
673,J.Palhinha,MID,Tottenham,5.5,12.5,9.99,0.0,0.0,0.0,5.83,0.0,0.0,0.0,"(A) Manchester City,(H) Bournemouth,(A) West Ham,(A) Brighton,(H) Wolves"
585,Bentancur,MID,Tottenham,5.5,12.5,9.99,0.0,0.0,0.0,5.83,0.2,0.23,-0.23,"(A) Manchester City,(H) Bournemouth,(A) West Ham,(A) Brighton,(H) Wolves"
518,Jota,MID,Nott'ham Forest,5.5,12.5,5.0,0.0,0.0,4.15,3.33,0.0,0.0,0.0,"(A) Crystal Palace,(H) West Ham,(A) Arsenal,(A) Burnley,(H) Sunderland"
101,Kelleher,GK,Brentford,4.5,4.15,1.66,0.0,0.0,12.5,3.33,9.3,6.19,-6.19,"(H) Aston Villa,(A) Sunderland,(H) Chelsea,(A) Fulham,(H) Manchester Utd"
5,Gabriel,DEF,Arsenal,6.0,4.15,2.5,0.0,0.0,0.0,9.99,7.6,15.18,-15.18,"(H) Leeds United,(A) Liverpool,(H) Nott'ham Forest,(H) Manchester City,(A) Newcastle Utd"
96,Winterburn,MID,Bournemouth,4.5,8.35,4.16,0.0,0.0,16.65,4.16,1.55,1.3,-1.3,"(H) Wolves,(A) Tottenham,(H) Brighton,(H) Newcastle Utd,(A) Leeds United"
253,Henderson,GK,Crystal Palace,5.0,0.0,5.0,0.0,0.0,0.0,8.33,8.0,13.33,-13.33,"(H) Nott'ham Forest,(A) Aston Villa,(H) Sunderland,(A) West Ham,(H) Liverpool"
260,Guéhi,DEF,Crystal Palace,4.5,0.0,5.0,0.0,0.0,0.0,8.33,8.0,13.33,-13.33,"(H) Nott'ham Forest,(A) Aston Villa,(H) Sunderland,(A) West Ham,(H) Liverpool"
40,Mings,DEF,Aston Villa,4.5,0.0,4.16,0.0,0.0,0.0,4.16,7.15,5.96,-5.96,"(A) Brentford,(H) Crystal Palace,(A) Everton,(A) Sunderland,(H) Fulham"
182,Trafford,GK,Manchester City,5.0,16.65,4.16,0.0,0.0,0.0,4.16,2.8,2.32,-2.32,"(H) Tottenham,(A) Brighton,(H) Manchester Utd,(A) Arsenal,(H) Burnley"
541,Reinildo,DEF,Sunderland,4.0,12.5,5.83,0.0,0.0,0.0,3.33,2.8,1.86,-1.86,"(A) Burnley,(H) Brentford,(A) Crystal Palace,(H) Aston Villa,(A) Nott'ham Forest"
6,Saliba,DEF,Arsenal,6.0,4.15,2.5,0.0,0.0,0.0,9.99,7.6,15.18,-15.18,"(H) Leeds United,(A) Liverpool,(H) Nott'ham Forest,(H) Manchester City,(A) Newcastle Utd"
33,M.Bizot,GK,Aston Villa,4.5,0.0,4.16,0.0,0.0,0.0,4.16,7.15,5.96,-5.96,"(A) Brentford,(H) Crystal Palace,(A) Everton,(A) Sunderland,(H) Fulham"
257,Lacroix,DEF,Crystal Palace,5.0,0.0,5.0,0.0,0.0,0.0,8.33,8.0,13.33,-13.33,"(H) Nott'ham Forest,(A) Aston Villa,(H) Sunderland,(A) West Ham,(H) Liverpool"
220,Sánchez,GK,Chelsea,5.0,0.0,7.49,0.0,0.0,0.0,2.49,3.3,1.65,-1.65,"(A) West Ham,(H) Fulham,(A) Brentford,(A) Manchester Utd,(H) Brighton"
348,Rodon,DEF,Leeds United,4.0,4.15,7.49,0.0,0.0,0.0,3.33,2.75,1.84,-1.84,"(A) Arsenal,(H) Newcastle Utd,(A) Fulham,(A) Wolves,(H) Bournemouth"
670,Roefs,GK,Sunderland,4.5,12.5,5.83,0.0,0.0,0.0,3.33,2.8,1.86,-1.86,"(A) Burnley,(H) Brentford,(A) Crystal Palace,(H) Aston Villa,(A) Nott'ham Forest"
36,Cash,DEF,Aston Villa,4.5,0.0,4.16,0.0,0.0,0.0,4.16,7.15,5.96,-5.96,"(A) Brentford,(H) Crystal Palace,(A) Everton,(A) Sunderland,(H) Fulham"
565,Vicario,GK,Tottenham,5.0,12.5,9.99,0.0,0.0,0.0,5.83,4.7,5.48,-5.48,"(A) Manchester City,(H) Bournemouth,(A) West Ham,(A) Brighton,(H) Wolves"
469,Pope,GK,Newcastle Utd,5.0,0.0,8.33,0.0,0.0,0.0,6.66,1.0,1.34,-1.34,"(H) Liverpool,(A) Leeds United,(H) Wolves,(A) Bournemouth,(H) Arsenal"
258,Mitchell,DEF,Crystal Palace,5.0,0.0,5.0,0.0,0.0,0.0,8.33,8.0,13.33,-13.33,"(H) Nott'ham Forest,(A) Aston Villa,(H) Sunderland,(A) West Ham,(H) Liverpool"
1,Raya,GK,Arsenal,5.5,4.15,2.5,0.0,0.0,0.0,9.99,7.6,15.18,-15.18,"(H) Leeds United,(A) Liverpool,(H) Nott'ham Forest,(H) Manchester City,(A) Newcastle Utd"
665,Perri,GK,Leeds United,4.5,4.15,7.49,0.0,0.0,0.0,3.33,2.75,1.84,-1.84,"(A) Arsenal,(H) Newcastle Utd,(A) Fulham,(A) Wolves,(H) Bournemouth"
93,H.Traorè,MID,Bournemouth,4.5,8.35,4.16,0.0,0.0,16.65,4.16,2.0,1.66,-1.66,"(H) Wolves,(A) Tottenham,(H) Brighton,(H) Newcastle Utd,(A) Leeds United"
542,Seelt,DEF,Sunderland,4.0,12.5,5.83,0.0,0.0,0.0,3.33,1.65,1.09,-1.09,"(A) Burnley,(H) Brentford,(A) Crystal Palace,(H) Aston Villa,(A) Nott'ham Forest"
128,Onyeka,MID,Brentford,5.0,4.15,1.66,0.0,0.0,12.5,3.33,0.0,0.0,0.0,"(H) Aston Villa,(A) Sunderland,(H) Chelsea,(A) Fulham,(H) Manchester Utd"
190,Ekdal,DEF,Burnley,4.0,0.0,3.33,0.0,0.0,12.5,11.66,11.6,27.06,-27.06,"(H) Sunderland,(A) Manchester Utd,(H) Liverpool,(H) Nott'ham Forest,(A) Manchester City"
77,Hill,DEF,Bournemouth,4.0,8.35,4.16,0.0,0.0,16.65,4.16,0.55,0.46,-0.46,"(H) Wolves,(A) Tottenham,(H) Brighton,(H) Newcastle Utd,(A) Leeds United"
505,Milenković,DEF,Nott'ham Forest,5.5,12.5,5.0,0.0,0.0,4.15,3.33,7.5,4.99,-4.99,"(A) Crystal Palace,(H) West Ham,(A) Arsenal,(A) Burnley,(H) Sunderland"
287,Pickford,GK,Everton,5.5,0.0,8.33,0.0,0.0,4.15,4.16,10.35,8.61,-8.61,"(H) Brighton,(A) Wolves,(H) Aston Villa,(A) Liverpool,(H) West Ham"
502,Sels,GK,Nott'ham Forest,5.0,12.5,5.0,0.0,0.0,4.15,3.33,7.5,4.99,-4.99,"(A) Crystal Palace,(H) West Ham,(A) Arsenal,(A) Burnley,(H) Sunderland"
431,Bayindir,GK,Manchester Utd,5.0,0.0,5.83,0.0,0.0,4.15,4.99,6.55,6.54,-6.54,"(A) Fulham,(H) Burnley,(A) Manchester City,(H) Chelsea,(A) Brentford"
304,Iroegbunam,MID,Everton,5.0,0.0,8.33,0.0,0.0,4.15,4.16,4.65,3.87,-3.87,"(H) Brighton,(A) Wolves,(H) Aston Villa,(A) Liverpool,(H) West Ham"
270,Hughes,MID,Crystal Palace,5.0,0.0,5.0,0.0,0.0,0.0,8.33,6.1,10.16,-10.16,"(H) Nott'ham Forest,(A) Aston Villa,(H) Sunderland,(A) West Ham,(H) Liverpool"
90,Scott,MID,Bournemouth,5.0,8.35,4.16,0.0,0.0,16.65,4.16,9.05,7.53,-7.53,"(H) Wolves,(A) Tottenham,(H) Brighton,(H) Newcastle Utd,(A) Leeds United"
295,Keane,DEF,Everton,4.5,0.0,8.33,0.0,0.0,4.15,4.16,10.35,8.61,-8.61,"(H) Brighton,(A) Wolves,(H) Aston Villa,(A) Liverpool,(H) West Ham"
139,Verbruggen,GK,Brighton,4.5,4.15,4.16,0.0,0.0,4.15,7.5,3.8,5.7,-5.7,"(A) Everton,(H) Manchester City,(A) Bournemouth,(H) Tottenham,(A) Chelsea"
67,Petrović,GK,Bournemouth,4.5,8.35,4.16,0.0,0.0,16.65,4.16,11.05,9.18,-9.18,"(H) Wolves,(A) Tottenham,(H) Brighton,(H) Newcastle Utd,(A) Leeds United"
470,Dúbravka,GK,Burnley,4.0,0.0,3.33,0.0,0.0,12.5,11.66,11.6,27.06,-27.06,"(H) Sunderland,(A) Manchester Utd,(H) Liverpool,(H) Nott'ham Forest,(A) Manchester City"
314,Leno,GK,Fulham,5.0,4.15,3.33,0.0,0.0,4.15,1.66,7.4,2.46,-2.46,"(H) Manchester Utd,(A) Chelsea,(H) Leeds United,(H) Brentford,(A) Aston Villa"
392,Endo,MID,Liverpool,5.0,16.65,3.33,0.0,0.0,8.35,0.83,4.45,0.74,-0.74,"(A) Newcastle Utd,(H) Arsenal,(A) Burnley,(H) Everton,(A) Crystal Palace"
685,Diakité,DEF,Bournemouth,4.5,8.35,4.16,0.0,0.0,16.65,4.16,11.05,9.18,-9.18,"(H) Wolves,(A) Tottenham,(H) Brighton,(H) Newcastle Utd,(A) Leeds United"
2,Arrizabalaga,GK,Arsenal,4.5,4.15,2.5,,,0.0,9.99,,,,"(H) Leeds United,(A) Liverpool,(H) Nott'ham Forest,(H) Manchester City,(A) Newcastle Utd"
3,Hein,GK,Arsenal,4.0,4.15,2.5,,,0.0,9.99,,,,"(H) Leeds United,(A) Liverpool,(H) Nott'ham Forest,(H) Manchester City,(A) Newcastle Utd"
4,Setford,GK,Arsenal,4.0,4.15,2.5,,,0.0,9.99,,,,"(H) Leeds United,(A) Liverpool,(H) Nott'ham Forest,(H) Manchester City,(A) Newcastle Utd"
9,Kiwior,DEF,Arsenal,5.5,4.15,2.5,,,0.0,9.99,,,,"(H) Leeds United,(A) Liverpool,(H) Nott'ham Forest,(H) Manchester City,(A) Newcastle Utd"
12,Zinchenko,DEF,Arsenal,5.0,4.15,2.5,,,0.0,9.99,,,,"(H) Leeds United,(A) Liverpool,(H) Nott'ham Forest,(H) Manchester City,(A) Newcastle Utd"
13,Clarke,DEF,Arsenal,4.0,4.15,2.5,,,0.0,9.99,,,,"(H) Leeds United,(A) Liverpool,(H) Nott'ham Forest,(H) Manchester City,(A) Newcastle Utd"
14,Kacurri,DEF,Arsenal,4.0,4.15,2.5,,,0.0,9.99,,,,"(H) Leeds United,(A) Liverpool,(H) Nott'ham Forest,(H) Manchester City,(A) Newcastle Utd"
15,Nichols,DEF,Arsenal,4.0,4.15,2.5,,,0.0,9.99,,,,"(H) Leeds United,(A) Liverpool,(H) Nott'ham Forest,(H) Manchester City,(A) Newcastle Utd"
20,Trossard,MID,Arsenal,7.0,4.15,2.5,,,0.0,9.99,,,,"(H) Leeds United,(A) Liverpool,(H) Nott'ham Forest,(H) Manchester City,(A) Newcastle Utd"
23,Fábio Vieira,MID,Arsenal,5.5,4.15,2.5,,,0.0,9.99,,,,"(H) Leeds United,(A) Liverpool,(H) Nott'ham Forest,(H) Manchester City,(A) Newcastle Utd"
24,Nørgaard,MID,Arsenal,5.5,4.15,2.5,,,0.0,9.99,,,,"(H) Leeds United,(A) Liverpool,(H) Nott'ham Forest,(H) Manchester City,(A) Newcastle Utd"
25,Nwaneri,MID,Arsenal,5.5,4.15,2.5,,,0.0,9.99,,,,"(H) Leeds United,(A) Liverpool,(H) Nott'ham Forest,(H) Manchester City,(A) Newcastle Utd"
27,Nelson,MID,Arsenal,5.0,4.15,2.5,,,0.0,9.99,,,,"(H) Leeds United,(A) Liverpool,(H) Nott'ham Forest,(H) Manchester City,(A) Newcastle Utd"
28,Kabia,MID,Arsenal,4.5,4.15,2.5,,,0.0,9.99,,,,"(H) Leeds United,(A) Liverpool,(H) Nott'ham Forest,(H) Manchester City,(A) Newcastle Utd"
29,Sambi,MID,Arsenal,4.5,4.15,2.5,,,0.0,9.99,,,,"(H) Leeds United,(A) Liverpool,(H) Nott'ham Forest,(H) Manchester City,(A) Newcastle Utd"
31,G.Jesus,FWD,Arsenal,6.5,4.15,2.5,,,0.0,9.99,,,,"(H) Leeds United,(A) Liverpool,(H) Nott'ham Forest,(H) Manchester City,(A) Newcastle Utd"
32,Martinez,GK,Aston Villa,5.0,0.0,4.16,,,0.0,4.16,,,,"(A) Brentford,(H) Crystal Palace,(A) Everton,(A) Sunderland,(H) Fulham"
34,Gauci,GK,Aston Villa,4.0,0.0,4.16,,,0.0,4.16,,,,"(A) Brentford,(H) Crystal Palace,(A) Everton,(A) Sunderland,(H) Fulham"
35,Marschall,GK,Aston Villa,4.0,0.0,4.16,,,0.0,4.16,,,,"(A) Brentford,(H) Crystal Palace,(A) Everton,(A) Sunderland,(H) Fulham"
39,Maatsen,DEF,Aston Villa,4.5,0.0,4.16,,,0.0,4.16,,,,"(A) Brentford,(H) Crystal Palace,(A) Everton,(A) Sunderland,(H) Fulham"
41,Pau,DEF,Aston Villa,4.5,0.0,4.16,,,0.0,4.16,,,,"(A) Brentford,(H) Crystal Palace,(A) Everton,(A) Sunderland,(H) Fulham"
42,A.García,DEF,Aston Villa,4.0,0.0,4.16,,,0.0,4.16,,,,"(A) Brentford,(H) Crystal Palace,(A) Everton,(A) Sunderland,(H) Fulham"
43,Alex Moreno,DEF,Aston Villa,4.0,0.0,4.16,,,0.0,4.16,,,,"(A) Brentford,(H) Crystal Palace,(A) Everton,(A) Sunderland,(H) Fulham"
44,Bogarde,DEF,Aston Villa,4.0,0.0,4.16,,,0.0,4.16,,,,"(A) Brentford,(H) Crystal Palace,(A) Everton,(A) Sunderland,(H) Fulham"
45,Sousa,DEF,Aston Villa,4.0,0.0,4.16,,,0.0,4.16,,,,"(A) Brentford,(H) Crystal Palace,(A) Everton,(A) Sunderland,(H) Fulham"
46,Yasin,DEF,Aston Villa,4.0,0.0,4.16,,,0.0,4.16,,,,"(A) Brentford,(H) Crystal Palace,(A) Everton,(A) Sunderland,(H) Fulham"
49,Bailey,MID,Aston Villa,5.5,0.0,4.16,,,0.0,4.16,,,,"(A) Brentford,(H) Crystal Palace,(A) Everton,(A) Sunderland,(H) Fulham"
50,Buendía,MID,Aston Villa,5.5,0.0,4.16,,,0.0,4.16,,,,"(A) Brentford,(H) Crystal Palace,(A) Everton,(A) Sunderland,(H) Fulham"
51,Iling Jr,MID,Aston Villa,5.5,0.0,4.16,,,0.0,4.16,,,,"(A) Brentford,(H) Crystal Palace,(A) Everton,(A) Sunderland,(H) Fulham"
52,J.Ramsey,MID,Aston Villa,5.5,0.0,4.16,,,0.0,4.16,,,,"(A) Brentford,(H) Crystal Palace,(A) Everton,(A) Sunderland,(H) Fulham"
55,Barkley,MID,Aston Villa,5.0,0.0,4.16,,,0.0,4.16,,,,"(A) Brentford,(H) Crystal Palace,(A) Everton,(A) Sunderland,(H) Fulham"
56,Barrenechea,MID,Aston Villa,5.0,0.0,4.16,,,0.0,4.16,,,,"(A) Brentford,(H) Crystal Palace,(A) Everton,(A) Sunderland,(H) Fulham"
57,Dobbin,MID,Aston Villa,5.0,0.0,4.16,,,0.0,4.16,,,,"(A) Brentford,(H) Crystal Palace,(A) Everton,(A) Sunderland,(H) Fulham"
60,Broggio,MID,Aston Villa,4.5,0.0,4.16,,,0.0,4.16,,,,"(A) Brentford,(H) Crystal Palace,(A) Everton,(A) Sunderland,(H) Fulham"
61,Dendoncker,MID,Aston Villa,4.5,0.0,4.16,,,0.0,4.16,,,,"(A) Brentford,(H) Crystal Palace,(A) Everton,(A) Sunderland,(H) Fulham"
62,Jimoh-Aloba,MID,Aston Villa,4.5,0.0,4.16,,,0.0,4.16,,,,"(A) Brentford,(H) Crystal Palace,(A) Everton,(A) Sunderland,(H) Fulham"
63,Young,MID,Aston Villa,4.5,0.0,4.16,,,0.0,4.16,,,,"(A) Brentford,(H) Crystal Palace,(A) Everton,(A) Sunderland,(H) Fulham"
65,Redmond,FWD,Aston Villa,4.5,0.0,4.16,,,0.0,4.16,,,,"(A) Brentford,(H) Crystal Palace,(A) Everton,(A) Sunderland,(H) Fulham"
66,Neto,GK,Bournemouth,4.5,8.35,4.16,,,16.65,4.16,,,,"(H) Wolves,(A) Tottenham,(H) Brighton,(H) Newcastle Utd,(A) Leeds United"
68,Dennis,GK,Bournemouth,4.0,8.35,4.16,,,16.65,4.16,,,,"(H) Wolves,(A) Tottenham,(H) Brighton,(H) Newcastle Utd,(A) Leeds United"
69,McKenna,GK,Bournemouth,4.0,8.35,4.16,,,16.65,4.16,,,,"(H) Wolves,(A) Tottenham,(H) Brighton,(H) Newcastle Utd,(A) Leeds United"
70,Paulsen,GK,Bournemouth,4.0,8.35,4.16,,,16.65,4.16,,,,"(H) Wolves,(A) Tottenham,(H) Brighton,(H) Newcastle Utd,(A) Leeds United"
71,Zabarnyi,DEF,Bournemouth,5.0,8.35,4.16,,,16.65,4.16,,,,"(H) Wolves,(A) Tottenham,(H) Brighton,(H) Newcastle Utd,(A) Leeds United"
75,Akinmboni,DEF,Bournemouth,4.0,8.35,4.16,,,16.65,4.16,,,,"(H) Wolves,(A) Tottenham,(H) Brighton,(H) Newcastle Utd,(A) Leeds United"
76,Bevan,DEF,Bournemouth,4.0,8.35,4.16,,,16.65,4.16,,,,"(H) Wolves,(A) Tottenham,(H) Brighton,(H) Newcastle Utd,(A) Leeds United"
78,J.Araujo,DEF,Bournemouth,4.0,8.35,4.16,,,16.65,4.16,,,,"(H) Wolves,(A) Tottenham,(H) Brighton,(H) Newcastle Utd,(A) Leeds United"
79,Mepham,DEF,Bournemouth,4.0,8.35,4.16,,,16.65,4.16,,,,"(H) Wolves,(A) Tottenham,(H) Brighton,(H) Newcastle Utd,(A) Leeds United"
80,Soler,DEF,Bournemouth,4.0,8.35,4.16,,,16.65,4.16,,,,"(H) Wolves,(A) Tottenham,(H) Brighton,(H) Newcastle Utd,(A) Leeds United"
81,Kluivert,MID,Bournemouth,7.0,8.35,4.16,,,16.65,4.16,,,,"(H) Wolves,(A) Tottenham,(H) Brighton,(H) Newcastle Utd,(A) Leeds United"
83,O.Dango,MID,Bournemouth,6.0,8.35,4.16,,,16.65,4.16,,,,"(H) Wolves,(A) Tottenham,(H) Brighton,(H) Newcastle Utd,(A) Leeds United"
87,Christie,MID,Bournemouth,5.0,8.35,4.16,,,16.65,4.16,,,,"(H) Wolves,(A) Tottenham,(H) Brighton,(H) Newcastle Utd,(A) Leeds United"
88,Cook,MID,Bournemouth,5.0,8.35,4.16,,,16.65,4.16,,,,"(H) Wolves,(A) Tottenham,(H) Brighton,(H) Newcastle Utd,(A) Leeds United"
89,Philip,MID,Bournemouth,5.0,8.35,4.16,,,16.65,4.16,,,,"(H) Wolves,(A) Tottenham,(H) Brighton,(H) Newcastle Utd,(A) Leeds United"
91,Sinisterra,MID,Bournemouth,5.0,8.35,4.16,,,16.65,4.16,,,,"(H) Wolves,(A) Tottenham,(H) Brighton,(H) Newcastle Utd,(A) Leeds United"
92,Faivre,MID,Bournemouth,4.5,8.35,4.16,,,16.65,4.16,,,,"(H) Wolves,(A) Tottenham,(H) Brighton,(H) Newcastle Utd,(A) Leeds United"
94,Sadi,MID,Bournemouth,4.5,8.35,4.16,,,16.65,4.16,,,,"(H) Wolves,(A) Tottenham,(H) Brighton,(H) Newcastle Utd,(A) Leeds United"
95,Silcott-Duberry,MID,Bournemouth,4.5,8.35,4.16,,,16.65,4.16,,,,"(H) Wolves,(A) Tottenham,(H) Brighton,(H) Newcastle Utd,(A) Leeds United"
98,Enes Ünal,FWD,Bournemouth,5.5,8.35,4.16,,,16.65,4.16,,,,"(H) Wolves,(A) Tottenham,(H) Brighton,(H) Newcastle Utd,(A) Leeds United"
99,Adu-Adjei,FWD,Bournemouth,4.5,8.35,4.16,,,16.65,4.16,,,,"(H) Wolves,(A) Tottenham,(H) Brighton,(H) Newcastle Utd,(A) Leeds United"
102,Balcombe,GK,Brentford,4.0,4.15,1.66,,,12.5,3.33,,,,"(H) Aston Villa,(A) Sunderland,(H) Chelsea,(A) Fulham,(H) Manchester Utd"
103,Cox,GK,Brentford,4.0,4.15,1.66,,,12.5,3.33,,,,"(H) Aston Villa,(A) Sunderland,(H) Chelsea,(A) Fulham,(H) Manchester Utd"
104,Eyestone,GK,Brentford,4.0,4.15,1.66,,,12.5,3.33,,,,"(H) Aston Villa,(A) Sunderland,(H) Chelsea,(A) Fulham,(H) Manchester Utd"
